sale_id,date,item,qty,amount,status
S00537,2025-02-08,cinnamon bun,2,8.50,paid
S00538,2025-02-09,cinnamon bun,1,4.25,paid
S00539,2025-02-09,croissant,1,3.75,paid
S00540,2025-02-09,sourdough loaf,1,7.50,paid
S00541,2025-02-09,filter coffee,1,3.00,paid
S00542,2025-02-09,sourdough loaf,1,,void
S00543,2025-02-09,apple tart,1,5.50,paid
S00544,2025-02-09,cinnamon bun,3,12.75,paid
S00545,2025-02-09,sourdough loaf,2,15.00,paid
S00546,2025-02-09,seed rye,2,16.50,paid
S00547,2025-02-09,cinnamon bun,1,4.25,paid
S00548,2025-02-09,filter coffee,1,3.00,paid
S00549,2025-02-09,seed rye,1,8.25,paid
S00550,2025-02-09,croissant,1,3.75,paid
S00551,2025-02-09,sourdough loaf,1,7.50,paid
S00552,2025-02-09,cinnamon bun,1,4.25,paid
S00553,2025-02-09,cinnamon bun,3,12.75,paid
S00554,2025-02-09,filter coffee,1,3.00,paid
S00555,2025-02-09,filter coffee,1,3.00,paid
S00556,2025-02-09,cinnamon bun,3,12.75,paid
S00557,2025-02-09,sourdough loaf,1,7.50,paid
S00558,2025-02-10,apple tart,2,11.00,paid
S00558,2025-02-10,apple tart,2,11.00,paid
S00559,2025-02-10,apple tart,3,16.50,paid
S00560,2025-02-10,croissant,3,11.25,paid
S00561,2025-02-10,seed rye,1,8.25,paid
S00562,2025-02-10,seed rye,3,24.75,paid
S00563,2025-02-10,filter coffee,3,9.00,paid
S00564,2025-02-11,sourdough loaf,2,15.00,paid
S00565,2025-02-11,apple tart,1,5.50,paid
S00566,2025-02-11,apple tart,1,5.50,paid
S00567,2025-02-11,filter coffee,1,3.00,paid
S00568,2025-02-11,seed rye,2,16.50,paid
S00569,2025-02-11,filter coffee,3,9.00,paid
S00570,2025-02-11,seed rye,1,8.25,paid
S00571,2025-02-11,seed rye,1,8.25,paid
S00572,2025-02-12,seed rye,1,8.25,paid
S00573,2025-02-12,cinnamon bun,2,8.50,paid
S00574,2025-02-12,filter coffee,1,3.00,paid
S00575,2025-02-12,cinnamon bun,1,4.25,paid
S00576,2025-02-12,cinnamon bun,1,4.25,paid
S00577,2025-02-12,apple tart,2,11.00,paid
S00578,2025-02-12,filter coffee,2,6.00,paid
S00579,2025-02-12,sourdough loaf,1,7.50,paid
S00580,2025-02-12,filter coffee,2,6.00,paid
S00581,2025-02-12,sourdough loaf,3,22.50,paid
S00582,2025-02-12,cinnamon bun,2,8.50,paid
S00583,2025-02-12,sourdough loaf,2,15.00,paid
S00584,2025-02-12,seed rye,2,16.50,paid
S00585,2025-02-12,sourdough loaf,2,15.00,paid
S00586,2025-02-13,sourdough loaf,3,22.50,paid
S00587,2025-02-13,seed rye,1,8.25,paid
S00588,2025-02-13,cinnamon bun,2,8.50,paid
S00589,2025-02-13,croissant,2,7.50,paid
S00590,2025-02-13,sourdough loaf,1,7.50,paid
S00591,2025-02-13,seed rye,1,8.25,paid
S00592,2025-02-13,seed rye,3,24.75,paid
S00593,2025-02-13,seed rye,1,8.25,paid
S00594,2025-02-13,croissant,2,7.50,paid
S00595,2025-02-13,croissant,1,3.75,paid
S00596,2025-02-13,sourdough loaf,2,15.00,paid
S00597,2025-02-13,croissant,2,7.50,paid
S00598,2025-02-14,apple tart,1,5.50,paid
S00599,2025-02-14,sourdough loaf,2,15.00,paid
S00600,2025-02-14,filter coffee,1,3.00,paid
S00601,2025-02-14,filter coffee,1,3.00,paid
S00602,2025-02-14,apple tart,1,5.50,paid
S00603,2025-02-14,apple tart,1,5.50,paid
S00604,2025-02-14,croissant,3,11.25,paid
S00605,2025-02-14,filter coffee,1,3.00,paid
S00606,2025-02-14,croissant,3,11.25,paid
S00607,2025-02-14,filter coffee,1,3.00,paid
S00608,2025-02-14,sourdough loaf,1,7.50,paid
S00609,2025-02-14,croissant,2,7.50,paid
S00610,2025-02-14,cinnamon bun,1,4.25,paid
S00611,2025-02-15,filter coffee,2,6.00,paid
S00612,2025-02-15,cinnamon bun,1,4.25,paid
S00613,2025-02-15,croissant,2,7.50,paid
S00614,2025-02-15,filter coffee,3,9.00,paid
S00615,2025-02-15,apple tart,3,16.50,paid
S00616,2025-02-15,sourdough loaf,3,22.50,paid
S00617,2025-02-15,croissant,1,3.75,paid
S00618,2025-02-15,croissant,1,3.75,paid
S00619,2025-02-15,cinnamon bun,2,8.50,paid
S00620,2025-02-15,seed rye,2,16.50,paid
S00621,2025-02-15,apple tart,2,11.00,paid
S00622,2025-02-15,cinnamon bun,1,4.25,paid
S00623,2025-02-15,sourdough loaf,1,7.50,paid
S00624,2025-02-15,seed rye,3,24.75,paid
S00625,2025-02-15,sourdough loaf,1,7.50,paid
S00626,2025-02-15,sourdough loaf,2,15.00,paid
S00627,2025-02-15,filter coffee,1,3.00,paid
S00628,2025-02-15,croissant,1,3.75,paid
S00629,2025-02-15,apple tart,1,5.50,void
S00630,2025-02-15,cinnamon bun,1,4.25,paid
S00631,2025-02-15,cinnamon bun,2,8.50,paid
S00632,2025-02-15,filter coffee,3,9.00,paid
S00633,2025-02-16,filter coffee,3,9.00,paid
S00634,2025-02-16,seed rye,1,8.25,paid
S00635,2025-02-16,sourdough loaf,1,7.50,paid
S00636,2025-02-16,seed rye,1,8.25,paid
S00637,2025-02-16,sourdough loaf,2,15.00,paid
S00638,2025-02-16,cinnamon bun,2,8.50,paid
S00639,2025-02-16,cinnamon bun,3,12.75,paid
S00640,2025-02-16,filter coffee,2,6.00,paid
S00641,2025-02-16,seed rye,1,8.25,paid
S00642,2025-02-16,filter coffee,2,6.00,paid
S00643,2025-02-16,filter coffee,2,6.00,paid
S00644,2025-02-16,sourdough loaf,2,15.00,paid
S00645,2025-02-16,cinnamon bun,1,4.25,paid
S00646,2025-02-16,filter coffee,1,3.00,paid
S00647,2025-02-16,croissant,1,,paid
S00648,2025-02-16,croissant,2,7.50,paid
S00649,2025-02-16,seed rye,3,24.75,paid
S00650,2025-02-16,cinnamon bun,3,12.75,paid
S00651,2025-02-16,cinnamon bun,1,4.25,paid
S00652,2025-02-17,apple tart,1,5.50,paid
S00653,2025-02-17,sourdough loaf,3,22.50,paid
S00654,2025-02-17,croissant,3,11.25,paid
S00655,2025-02-17,sourdough loaf,1,7.50,paid
S00656,2025-02-17,filter coffee,1,3.00,paid
S00657,2025-02-17,cinnamon bun,2,8.50,paid
S00658,2025-02-17,apple tart,3,16.50,paid
S00659,2025-02-17,cinnamon bun,1,4.25,paid
S00660,2025-02-18,seed rye,1,8.25,paid
S00661,2025-02-18,sourdough loaf,2,15.00,paid
S00662,2025-02-18,croissant,1,3.75,paid
S00663,2025-02-18,filter coffee,2,6.00,paid
S00664,2025-02-18,filter coffee,1,3.00,paid
S00665,2025-02-18,filter coffee,3,9.00,paid
S00666,2025-02-18,seed rye,2,16.50,paid
S00667,2025-02-18,filter coffee,1,3.00,paid
S00668,2025-02-18,sourdough loaf,1,7.50,paid
S00669,2025-02-18,cinnamon bun,1,4.25,paid
S00670,2025-02-19,seed rye,1,8.25,paid
S00671,2025-02-19,sourdough loaf,1,7.50,paid
S00672,2025-02-19,sourdough loaf,2,15.00,paid
S00673,2025-02-19,filter coffee,2,6.00,paid
S00674,2025-02-19,seed rye,3,24.75,paid
S00675,2025-02-19,cinnamon bun,3,12.75,paid
S00676,2025-02-19,apple tart,1,5.50,paid
S00677,2025-02-19,apple tart,1,5.50,paid
S00678,2025-02-19,cinnamon bun,1,4.25,paid
S00679,2025-02-19,croissant,3,11.25,paid
S00680,2025-02-19,sourdough loaf,2,15.00,paid
S00681,2025-02-19,cinnamon bun,1,4.25,paid
S00682,2025-02-19,sourdough loaf,3,22.50,paid
S00683,2025-02-20,filter coffee,1,3.00,paid
S00684,2025-02-20,sourdough loaf,1,7.50,paid
S00685,2025-02-20,cinnamon bun,1,4.25,paid
S00686,2025-02-20,cinnamon bun,2,8.50,paid
S00687,2025-02-20,seed rye,1,8.25,paid
S00688,2025-02-20,seed rye,1,8.25,paid
S00689,2025-02-20,sourdough loaf,1,7.50,refunded
S00690,2025-02-21,filter coffee,2,6.00,paid
S00691,2025-02-21,filter coffee,1,3.00,paid
S00692,2025-02-21,croissant,1,3.75,paid
S00693,2025-02-21,apple tart,3,16.50,paid
S00694,2025-02-21,cinnamon bun,3,12.75,paid
S00695,2025-02-21,sourdough loaf,1,7.50,paid
S00696,2025-02-21,apple tart,3,16.50,paid
S00697,2025-02-21,cinnamon bun,1,4.25,paid
S00698,2025-02-21,sourdough loaf,3,22.50,paid
S00699,2025-02-21,filter coffee,2,6.00,void
S00700,2025-02-21,croissant,1,3.75,paid
S00701,2025-02-21,apple tart,1,5.50,paid
S00702,2025-02-21,seed rye,2,16.50,paid
S00703,2025-02-21,filter coffee,1,3.00,paid
S00704,2025-02-21,sourdough loaf,1,7.50,paid
S00705,2025-02-21,croissant,2,7.50,paid
S00706,2025-02-22,apple tart,1,5.50,paid
S00707,2025-02-22,sourdough loaf,2,15.00,paid
S00708,2025-02-22,apple tart,3,16.50,paid
S00709,2025-02-22,sourdough loaf,2,15.00,paid
S00710,2025-02-22,apple tart,3,16.50,paid
S00711,2025-02-22,filter coffee,2,6.00,paid
S00712,2025-02-22,sourdough loaf,2,15.00,paid
S00713,2025-02-22,apple tart,1,5.50,paid
S00713,2025-02-22,apple tart,1,5.50,paid
S00714,2025-02-22,filter coffee,1,3.00,paid
S00715,2025-02-22,sourdough loaf,2,15.00,paid
S00716,2025-02-22,sourdough loaf,2,15.00,paid
S00717,2025-02-22,croissant,1,3.75,paid
S00718,2025-02-22,filter coffee,1,3.00,paid
S00719,2025-02-22,seed rye,2,16.50,paid
S00720,2025-02-22,apple tart,2,11.00,paid
S00721,2025-02-22,croissant,1,3.75,paid
S00722,2025-02-22,apple tart,3,16.50,paid
S00723,2025-02-22,sourdough loaf,2,15.00,paid
S00724,2025-02-22,sourdough loaf,1,7.50,paid
S00725,2025-02-22,seed rye,2,16.50,void
S00726,2025-02-22,sourdough loaf,3,22.50,paid
S00727,2025-02-22,filter coffee,2,6.00,paid
S00728,2025-02-22,sourdough loaf,1,7.50,paid
S00729,2025-02-22,filter coffee,1,3.00,paid
S00730,2025-02-23,cinnamon bun,1,4.25,paid
S00731,2025-02-23,croissant,3,11.25,paid
S00732,2025-02-23,cinnamon bun,1,4.25,paid
S00733,2025-02-23,seed rye,1,8.25,paid
S00734,2025-02-23,cinnamon bun,1,4.25,paid
S00735,2025-02-23,apple tart,1,5.50,paid
S00736,2025-02-23,seed rye,1,8.25,paid
S00737,2025-02-23,seed rye,3,24.75,paid
S00738,2025-02-23,sourdough loaf,3,22.50,paid
S00739,2025-02-23,filter coffee,2,6.00,paid
S00740,2025-02-23,croissant,1,3.75,paid
S00741,2025-02-23,cinnamon bun,2,8.50,refunded
S00742,2025-02-23,seed rye,1,8.25,paid
S00743,2025-02-23,sourdough loaf,1,7.50,paid
S00744,2025-02-23,seed rye,3,24.75,paid
S00745,2025-02-23,cinnamon bun,1,4.25,paid
S00746,2025-02-23,sourdough loaf,2,15.00,paid
S00747,2025-02-23,croissant,1,3.75,paid
S00748,2025-02-24,sourdough loaf,1,7.50,paid
S00749,2025-02-24,sourdough loaf,1,7.50,paid
S00750,2025-02-24,sourdough loaf,2,15.00,paid
S00751,2025-02-24,croissant,1,3.75,paid
S00752,2025-02-24,cinnamon bun,1,4.25,paid
S00753,2025-02-24,croissant,1,3.75,paid
S00754,2025-02-24,croissant,2,7.50,paid
S00755,2025-02-24,sourdough loaf,1,7.50,paid
S00756,2025-02-24,filter coffee,2,6.00,paid
S00757,2025-02-25,filter coffee,1,3.00,paid
S00758,2025-02-25,sourdough loaf,1,7.50,paid
S00759,2025-02-25,cinnamon bun,2,8.50,paid
S00760,2025-02-25,seed rye,2,16.50,paid
S00761,2025-02-25,croissant,2,7.50,paid
S00762,2025-02-25,filter coffee,3,9.00,paid
S00763,2025-02-25,cinnamon bun,3,12.75,paid
S00764,2025-02-25,cinnamon bun,1,4.25,paid
S00765,2025-02-25,apple tart,2,11.00,paid
S00766,2025-02-25,apple tart,2,11.00,paid
S00767,2025-02-25,cinnamon bun,3,12.75,paid
S00768,2025-02-26,filter coffee,3,9.00,paid
S00769,2025-02-26,croissant,1,3.75,paid
S00770,2025-02-26,sourdough loaf,3,22.50,paid
S00771,2025-02-26,cinnamon bun,2,8.50,paid
S00772,2025-02-26,croissant,1,3.75,paid
S00773,2025-02-26,croissant,1,3.75,paid
S00774,2025-02-26,seed rye,1,8.25,paid
S00775,2025-02-26,cinnamon bun,2,8.50,paid
S00776,2025-02-26,croissant,2,7.50,paid
S00777,2025-02-26,seed rye,1,8.25,paid
S00778,2025-02-26,croissant,1,3.75,paid
S00779,2025-02-27,apple tart,1,5.50,paid
S00780,2025-02-27,filter coffee,1,3.00,paid
S00781,2025-02-27,cinnamon bun,1,4.25,paid
S00782,2025-02-27,seed rye,2,16.50,paid
S00783,2025-02-27,sourdough loaf,2,15.00,paid
S00784,2025-02-27,seed rye,2,16.50,paid
S00785,2025-02-27,croissant,3,11.25,refunded
S00786,2025-02-27,cinnamon bun,3,12.75,paid
S00787,2025-02-27,croissant,3,11.25,paid
S00788,2025-02-27,apple tart,3,16.50,paid
S00789,2025-02-27,filter coffee,1,3.00,refunded
S00790,2025-02-27,apple tart,1,5.50,paid
S00791,2025-02-28,apple tart,1,5.50,paid
S00792,2025-02-28,seed rye,2,16.50,paid
S00793,2025-02-28,seed rye,1,8.25,paid
S00794,2025-02-28,apple tart,1,5.50,paid
S00795,2025-02-28,apple tart,1,5.50,paid
S00796,2025-02-28,croissant,1,3.75,paid
S00797,2025-02-28,seed rye,2,16.50,paid
S00798,2025-02-28,sourdough loaf,2,15.00,paid
S00799,2025-03-01,sourdough loaf,1,7.50,paid
S00800,2025-03-01,apple tart,1,5.50,paid
S00801,2025-03-01,croissant,2,7.50,paid
S00802,2025-03-01,filter coffee,1,3.00,paid
S00803,2025-03-01,sourdough loaf,2,15.00,paid
S00804,2025-03-01,cinnamon bun,1,4.25,paid
S00805,2025-03-01,sourdough loaf,1,7.50,paid
S00806,2025-03-01,cinnamon bun,1,4.25,paid
S00807,2025-03-01,apple tart,2,11.00,paid
S00808,2025-03-01,apple tart,2,11.00,paid
S00809,2025-03-01,sourdough loaf,3,22.50,paid
S00810,2025-03-01,cinnamon bun,3,12.75,paid
S00811,2025-03-01,croissant,3,11.25,paid
S00812,2025-03-01,cinnamon bun,3,12.75,paid
S00813,2025-03-01,cinnamon bun,3,12.75,paid
S00814,2025-03-01,cinnamon bun,2,8.50,paid
S00815,2025-03-01,sourdough loaf,1,7.50,paid
S00816,2025-03-01,filter coffee,1,3.00,paid
S00817,2025-03-01,cinnamon bun,3,12.75,paid
S00818,2025-03-01,sourdough loaf,2,15.00,paid
S00819,2025-03-01,croissant,2,7.50,paid
S00820,2025-03-01,cinnamon bun,2,8.50,paid
S00821,2025-03-01,sourdough loaf,2,15.00,paid
S00822,2025-03-01,seed rye,1,8.25,paid
S00823,2025-03-01,apple tart,1,5.50,paid
S00824,2025-03-01,apple tart,1,5.50,paid
S00825,2025-03-01,apple tart,1,5.50,paid
S00826,2025-03-01,croissant,1,3.75,paid
S00827,2025-03-01,croissant,2,7.50,void
S00828,2025-03-01,apple tart,2,11.00,paid
S00829,2025-03-02,apple tart,1,5.50,paid
S00830,2025-03-02,seed rye,1,8.25,paid
S00831,2025-03-02,apple tart,1,5.50,void
S00832,2025-03-02,cinnamon bun,3,12.75,paid
S00833,2025-03-02,seed rye,1,8.25,paid
S00834,2025-03-02,cinnamon bun,1,4.25,paid
S00835,2025-03-02,cinnamon bun,2,8.50,paid
S00836,2025-03-02,apple tart,2,11.00,paid
S00837,2025-03-02,apple tart,1,5.50,void
S00838,2025-03-02,cinnamon bun,2,8.50,paid
S00839,2025-03-02,seed rye,3,24.75,paid
S00840,2025-03-02,cinnamon bun,1,4.25,paid
S00841,2025-03-02,sourdough loaf,2,15.00,void
S00842,2025-03-02,apple tart,1,5.50,paid
S00843,2025-03-02,sourdough loaf,1,7.50,paid
S00844,2025-03-03,croissant,2,7.50,paid
S00845,2025-03-03,apple tart,3,16.50,paid
S00846,2025-03-03,cinnamon bun,3,12.75,paid
S00847,2025-03-03,seed rye,1,8.25,paid
S00848,2025-03-03,croissant,1,3.75,paid
S00849,2025-03-03,sourdough loaf,3,22.50,paid
S00850,2025-03-03,apple tart,1,5.50,paid
S00851,2025-03-03,apple tart,1,5.50,paid
S00852,2025-03-04,apple tart,2,11.00,paid
S00853,2025-03-04,cinnamon bun,1,4.25,void
S00854,2025-03-04,seed rye,1,8.25,paid
S00855,2025-03-04,seed rye,1,8.25,paid
S00856,2025-03-04,seed rye,1,8.25,paid
S00857,2025-03-04,apple tart,3,16.50,refunded
S00858,2025-03-05,croissant,1,3.75,paid
S00859,2025-03-05,cinnamon bun,2,8.50,paid
S00860,2025-03-05,sourdough loaf,1,7.50,paid
S00861,2025-03-05,seed rye,1,8.25,paid
S00862,2025-03-05,croissant,2,7.50,paid
S00863,2025-03-05,croissant,1,3.75,paid
S00864,2025-03-05,sourdough loaf,2,15.00,paid
S00865,2025-03-05,filter coffee,1,3.00,paid
S00866,2025-03-05,filter coffee,3,9.00,paid
S00867,2025-03-05,seed rye,2,16.50,paid
S00868,2025-03-05,croissant,2,7.50,paid
S00869,2025-03-05,filter coffee,2,6.00,paid
S00870,2025-03-05,seed rye,2,16.50,paid
S00871,2025-03-05,sourdough loaf,2,15.00,paid
S00872,2025-03-05,filter coffee,3,9.00,paid
S00873,2025-03-05,apple tart,2,11.00,paid
S00874,2025-03-05,filter coffee,2,6.00,paid
S00875,2025-03-06,cinnamon bun,3,12.75,paid
S00876,2025-03-06,cinnamon bun,1,4.25,paid
S00877,2025-03-06,sourdough loaf,2,15.00,paid
S00878,2025-03-06,sourdough loaf,1,7.50,paid
S00879,2025-03-06,sourdough loaf,1,7.50,paid
S00880,2025-03-06,sourdough loaf,1,7.50,paid
S00881,2025-03-06,sourdough loaf,1,7.50,paid
S00882,2025-03-06,filter coffee,1,3.00,paid
S00883,2025-03-06,cinnamon bun,1,4.25,paid
S00884,2025-03-06,sourdough loaf,1,7.50,paid
S00885,2025-03-06,filter coffee,1,3.00,paid
S00886,2025-03-06,apple tart,3,16.50,paid
S00887,2025-03-06,sourdough loaf,1,7.50,paid
S00888,2025-03-06,sourdough loaf,2,15.00,paid
S00889,2025-03-07,croissant,1,3.75,paid
S00890,2025-03-07,filter coffee,1,3.00,paid
S00891,2025-03-07,croissant,1,3.75,paid
S00892,2025-03-07,filter coffee,2,6.00,paid
S00893,2025-03-07,seed rye,1,8.25,paid
S00894,2025-03-07,filter coffee,2,6.00,paid
S00895,2025-03-07,croissant,2,7.50,paid
S00896,2025-03-07,apple tart,2,11.00,paid
S00897,2025-03-07,croissant,2,7.50,paid
S00898,2025-03-07,seed rye,2,16.50,paid
S00899,2025-03-07,croissant,3,11.25,paid
S00900,2025-03-07,cinnamon bun,3,12.75,paid
S00901,2025-03-07,seed rye,2,16.50,refunded
S00902,2025-03-07,sourdough loaf,1,7.50,paid
S00903,2025-03-08,sourdough loaf,1,7.50,paid
S00904,2025-03-08,seed rye,2,16.50,paid
S00905,2025-03-08,apple tart,1,5.50,paid
S00906,2025-03-08,apple tart,1,5.50,paid
S00907,2025-03-08,seed rye,2,16.50,paid
S00908,2025-03-08,apple tart,1,5.50,paid
S00909,2025-03-08,apple tart,1,5.50,paid
S00910,2025-03-08,apple tart,3,16.50,paid
S00911,2025-03-08,cinnamon bun,2,8.50,paid
S00912,2025-03-08,sourdough loaf,1,7.50,paid
S00913,2025-03-08,cinnamon bun,2,8.50,paid
S00914,2025-03-08,croissant,2,7.50,paid
S00915,2025-03-08,croissant,1,3.75,paid
S00916,2025-03-08,cinnamon bun,1,4.25,paid
S00917,2025-03-08,sourdough loaf,2,15.00,paid
S00918,2025-03-08,croissant,3,11.25,paid
S00919,2025-03-08,croissant,2,7.50,paid
S00920,2025-03-09,croissant,2,7.50,paid
S00921,2025-03-09,filter coffee,2,6.00,paid
S00922,2025-03-09,sourdough loaf,1,7.50,paid
S00923,2025-03-09,croissant,1,3.75,paid
S00924,2025-03-09,filter coffee,3,9.00,paid
S00925,2025-03-09,filter coffee,3,9.00,paid
S00926,2025-03-09,croissant,2,7.50,paid
S00927,2025-03-09,seed rye,1,8.25,paid
S00928,2025-03-09,apple tart,1,5.50,paid
S00929,2025-03-09,sourdough loaf,1,7.50,paid
S00930,2025-03-09,filter coffee,1,3.00,refunded
S00931,2025-03-09,filter coffee,1,3.00,paid
S00932,2025-03-09,croissant,1,3.75,paid
S00933,2025-03-09,seed rye,3,24.75,paid
S00934,2025-03-09,apple tart,1,5.50,paid
S00935,2025-03-09,apple tart,1,5.50,paid
S00936,2025-03-09,sourdough loaf,1,7.50,void
S00937,2025-03-09,apple tart,1,5.50,paid
S00938,2025-03-09,croissant,1,3.75,paid
S00939,2025-03-09,croissant,1,3.75,paid
S00940,2025-03-10,sourdough loaf,1,7.50,paid
S00941,2025-03-10,cinnamon bun,1,4.25,paid
S00942,2025-03-10,filter coffee,1,3.00,paid
S00943,2025-03-10,seed rye,1,8.25,paid
S00944,2025-03-10,sourdough loaf,1,7.50,paid
S00945,2025-03-10,sourdough loaf,2,15.00,paid
S00946,2025-03-10,filter coffee,1,3.00,paid
S00947,2025-03-11,seed rye,1,8.25,paid
S00948,2025-03-11,apple tart,1,5.50,paid
S00949,2025-03-11,apple tart,3,16.50,paid
S00950,2025-03-11,cinnamon bun,3,12.75,paid
S00951,2025-03-11,apple tart,2,11.00,paid
S00952,2025-03-11,cinnamon bun,1,4.25,paid
S00953,2025-03-11,filter coffee,3,9.00,paid
S00954,2025-03-11,croissant,1,3.75,paid
S00955,2025-03-11,croissant,1,3.75,paid
S00956,2025-03-11,seed rye,2,16.50,paid
S00957,2025-03-11,sourdough loaf,3,22.50,paid
S00958,2025-03-12,cinnamon bun,1,4.25,paid
S00959,2025-03-12,apple tart,1,5.50,paid
S00960,2025-03-12,croissant,1,3.75,paid
S00961,2025-03-12,croissant,3,11.25,paid
S00962,2025-03-12,apple tart,1,5.50,paid
S00963,2025-03-12,seed rye,1,8.25,paid
S00964,2025-03-12,filter coffee,3,9.00,paid
S00965,2025-03-12,croissant,2,7.50,paid
S00966,2025-03-12,croissant,2,7.50,paid
S00967,2025-03-12,apple tart,2,11.00,paid
S00968,2025-03-12,apple tart,2,11.00,paid
S00969,2025-03-12,seed rye,2,16.50,paid
S00970,2025-03-13,cinnamon bun,2,8.50,paid
S00971,2025-03-13,apple tart,1,5.50,paid
S00972,2025-03-13,croissant,2,7.50,paid
S00973,2025-03-13,cinnamon bun,2,8.50,paid
S00974,2025-03-13,seed rye,3,24.75,paid
S00975,2025-03-13,filter coffee,1,3.00,paid
S00976,2025-03-13,croissant,1,3.75,paid
S00977,2025-03-13,filter coffee,2,6.00,paid
S00978,2025-03-13,apple tart,1,5.50,paid
S00979,2025-03-13,sourdough loaf,1,7.50,paid
S00980,2025-03-13,cinnamon bun,2,8.50,paid
S00981,2025-03-14,sourdough loaf,2,15.00,paid
S00982,2025-03-14,cinnamon bun,1,4.25,paid
S00983,2025-03-14,seed rye,3,24.75,paid
S00984,2025-03-14,croissant,1,3.75,paid
S00985,2025-03-14,seed rye,1,8.25,paid
S00986,2025-03-14,croissant,1,3.75,paid
S00987,2025-03-14,croissant,1,3.75,paid
S00988,2025-03-14,cinnamon bun,2,8.50,paid
S00989,2025-03-14,cinnamon bun,1,4.25,paid
S00990,2025-03-14,apple tart,2,11.00,paid
S00991,2025-03-14,filter coffee,2,6.00,refunded
S00992,2025-03-14,apple tart,2,11.00,paid
S00993,2025-03-14,apple tart,1,5.50,paid
S00994,2025-03-15,filter coffee,2,6.00,paid
S00995,2025-03-15,apple tart,1,5.50,paid
S00996,2025-03-15,seed rye,1,8.25,paid
S00997,2025-03-15,seed rye,2,16.50,paid
S00998,2025-03-15,sourdough loaf,1,7.50,paid
S00999,2025-03-15,sourdough loaf,1,7.50,paid
S01000,2025-03-15,sourdough loaf,1,7.50,void
S01001,2025-03-15,cinnamon bun,1,4.25,paid
S01002,2025-03-15,apple tart,1,5.50,paid
S01003,2025-03-15,apple tart,1,5.50,paid
S01004,2025-03-15,apple tart,1,5.50,paid
S01005,2025-03-15,seed rye,1,8.25,paid
S01006,2025-03-15,apple tart,2,11.00,paid
S01007,2025-03-15,croissant,2,7.50,void
S01008,2025-03-15,apple tart,2,11.00,paid
S01009,2025-03-15,filter coffee,2,6.00,paid
S01010,2025-03-15,sourdough loaf,2,15.00,paid
S01011,2025-03-15,croissant,1,3.75,paid
S01012,2025-03-15,sourdough loaf,1,7.50,paid
S01013,2025-03-15,filter coffee,2,6.00,paid
S01014,2025-03-15,seed rye,1,8.25,paid
S01015,2025-03-16,apple tart,1,5.50,paid
S01016,2025-03-16,croissant,2,7.50,paid
S01017,2025-03-16,sourdough loaf,3,22.50,paid
S01018,2025-03-16,filter coffee,2,6.00,paid
S01019,2025-03-16,filter coffee,2,6.00,paid
S01020,2025-03-16,seed rye,1,8.25,paid
S01021,2025-03-16,filter coffee,1,3.00,paid
S01022,2025-03-16,apple tart,3,16.50,paid
S01023,2025-03-16,apple tart,2,11.00,paid
S01024,2025-03-16,seed rye,1,8.25,paid
S01025,2025-03-16,sourdough loaf,1,7.50,paid
S01026,2025-03-16,seed rye,1,8.25,paid
S01027,2025-03-16,croissant,2,7.50,paid
S01028,2025-03-16,croissant,1,3.75,paid
S01029,2025-03-16,filter coffee,2,6.00,paid
S01030,2025-03-16,croissant,2,7.50,paid
S01031,2025-03-16,filter coffee,2,6.00,paid
S01032,2025-03-16,croissant,2,7.50,paid
S01033,2025-03-16,sourdough loaf,1,7.50,void
S01034,2025-03-16,apple tart,2,11.00,paid
S01035,2025-03-17,apple tart,3,16.50,paid
S01036,2025-03-17,sourdough loaf,2,15.00,paid
S01037,2025-03-17,cinnamon bun,2,8.50,paid
S01038,2025-03-17,sourdough loaf,1,7.50,paid
S01039,2025-03-17,filter coffee,1,3.00,paid
S01040,2025-03-17,apple tart,2,11.00,paid
S01041,2025-03-18,sourdough loaf,1,7.50,paid
S01042,2025-03-18,seed rye,2,16.50,paid
S01043,2025-03-18,apple tart,2,11.00,paid
S01044,2025-03-18,cinnamon bun,1,4.25,paid
S01045,2025-03-18,sourdough loaf,2,15.00,paid
S01046,2025-03-18,seed rye,1,8.25,paid
S01047,2025-03-18,sourdough loaf,1,7.50,paid
S01048,2025-03-18,croissant,1,3.75,paid
S01049,2025-03-18,filter coffee,3,9.00,paid
S01050,2025-03-18,seed rye,2,16.50,paid
S01051,2025-03-18,sourdough loaf,1,7.50,paid
S01052,2025-03-18,apple tart,3,16.50,paid
S01053,2025-03-18,cinnamon bun,3,12.75,paid
S01054,2025-03-18,sourdough loaf,1,7.50,paid
S01055,2025-03-19,filter coffee,1,3.00,paid
S01056,2025-03-19,filter coffee,2,6.00,paid
S01057,2025-03-19,apple tart,2,11.00,paid
